"ID","Age","DistanceFromHome","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","BusinessTravel","Education","EnvironmentSatisfaction","JobInvolvement","JobLevel","JobSatisfaction","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","WorkLifeBalance","Department.Human Resources","Department.Research & Development","Department.Sales","EducationField.Human Resources","EducationField.Life Sciences","EducationField.Marketing","EducationField.Medical","EducationField.Other","EducationField.Technical Degree","Gender.Female","Gender.Male","JobRole.Healthcare Representative","JobRole.Human Resources","JobRole.Laboratory Technician","JobRole.Manager","JobRole.Manufacturing Director","JobRole.Research Director","JobRole.Research Scientist","JobRole.Sales Executive","JobRole.Sales Representative","MaritalStatus.Divorced","MaritalStatus.Married","MaritalStatus.Single","OverTime.No","OverTime.Yes"
966,32,3,6725,1,12,8,2,8,7,6,3,1,4,3,3,2,1,3,3,1,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
94,29,2,2703,0,23,6,3,5,4,0,4,1,3,3,3,1,2,4,4,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1973,55,26,19636,4,18,35,0,10,9,1,4,1,4,3,4,5,2,3,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1628,40,15,10435,1,13,18,2,18,15,14,12,1,3,1,2,3,3,3,4,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1764,32,5,2718,2,14,12,3,7,7,0,7,0,4,2,3,1,2,3,2,0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1356,34,15,6125,1,12,10,6,10,8,9,6,1,2,3,3,2,1,3,4,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
259,52,1,19999,0,14,34,5,33,18,11,9,1,4,3,2,5,3,3,1,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
812,24,9,2694,1,11,1,4,1,0,0,0,0,3,3,2,1,2,3,3,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2045,36,11,6652,4,13,8,2,6,3,0,0,1,4,2,2,2,4,3,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
580,46,10,9071,2,19,15,3,3,2,1,2,1,3,3,2,3,4,3,3,1,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
223,57,24,9439,3,16,12,2,5,3,1,4,1,2,3,4,3,4,3,2,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
376,47,29,11849,1,12,10,2,10,7,9,9,0,4,1,3,3,2,3,4,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
426,31,2,2695,0,18,3,2,2,2,2,2,1,4,3,3,1,4,3,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
625,41,2,16595,7,16,22,2,18,16,11,8,1,5,2,3,4,1,3,2,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
106,55,1,10239,3,14,24,4,1,0,1,0,1,2,1,3,3,4,3,4,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
684,45,26,4286,2,14,5,4,1,1,0,0,2,4,1,3,2,1,3,4,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
113,23,2,2322,3,13,3,3,0,0,0,0,1,1,3,3,1,1,3,3,1,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
275,49,18,6804,1,15,7,0,7,7,1,7,0,4,4,3,2,4,3,1,2,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1860,42,8,3968,4,13,8,3,0,0,0,0,1,3,4,3,1,3,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
586,35,16,7632,4,12,10,2,8,7,0,0,1,3,4,3,3,3,3,3,0,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
306,37,11,12185,1,14,10,1,10,8,0,7,2,3,2,3,3,4,3,3,3,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1304,32,8,6209,1,15,10,4,10,7,0,8,1,3,3,4,2,4,3,3,2,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1807,34,9,5346,4,17,11,3,7,1,0,7,2,4,4,3,2,1,3,3,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
337,31,3,13675,9,12,9,3,2,2,2,2,2,4,2,3,3,3,3,1,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
30,21,15,1232,1,14,0,6,0,0,0,0,1,2,3,3,1,4,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
438,31,7,7547,4,12,13,3,7,7,1,7,1,3,4,3,2,4,3,4,3,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1485,34,15,17007,7,14,16,3,14,8,6,9,2,3,2,3,4,1,3,4,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1998,42,18,5410,6,17,9,3,4,3,1,2,1,4,4,3,2,1,3,3,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
893,38,9,2899,0,19,3,3,2,2,1,2,1,3,2,2,1,2,3,4,1,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1124,46,3,17465,3,12,23,3,12,9,4,9,1,1,1,3,4,3,3,4,1,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
471,32,2,2370,1,13,8,4,8,0,0,7,1,3,3,3,1,2,3,3,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1555,32,5,5878,3,12,12,2,7,1,2,5,1,2,4,2,2,2,3,1,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
851,51,26,16307,2,14,29,2,20,6,4,17,1,4,1,3,4,3,3,3,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1441,56,1,2066,2,22,5,3,3,2,1,0,1,2,1,3,1,1,4,4,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
698,54,19,10725,2,15,16,1,9,7,7,1,1,4,3,3,3,2,3,3,1,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
179,51,8,10650,2,15,18,2,4,2,0,3,2,4,1,1,3,4,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1790,36,10,8321,7,13,15,1,12,8,5,7,1,3,4,3,3,1,3,4,1,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
458,27,8,6214,1,18,8,3,8,7,0,7,1,4,2,3,2,2,3,1,1,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1109,42,2,17665,0,17,23,3,22,6,13,7,1,2,4,3,4,1,3,4,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1673,31,5,5476,1,11,10,2,10,0,0,2,1,4,1,3,2,4,3,1,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1471,44,5,3162,3,14,7,5,5,2,0,3,0,3,3,2,1,3,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1507,28,7,4898,0,14,5,5,4,2,1,3,2,3,3,3,2,1,3,4,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
555,34,6,2351,0,16,3,3,2,2,1,0,2,2,4,1,1,3,3,4,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
497,27,1,3816,1,11,5,2,5,2,0,4,1,2,4,3,1,2,3,2,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2024,36,3,7644,0,19,10,2,9,7,3,4,1,3,1,2,3,4,3,3,2,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
488,41,4,9355,1,18,8,5,8,7,7,7,2,3,1,3,2,2,3,3,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1001,27,16,2811,9,14,4,2,2,2,2,2,1,4,3,3,1,2,3,2,1,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
495,29,23,2201,9,16,6,4,3,2,1,2,1,3,4,3,1,4,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1291,35,6,3506,0,14,4,3,3,2,2,2,1,1,3,3,1,3,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
926,22,3,4171,0,19,4,3,3,2,0,2,1,1,2,3,2,3,3,1,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
940,58,5,10552,2,13,24,3,6,0,0,4,1,3,3,2,3,2,3,4,1,3,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1515,33,8,6388,2,17,14,6,0,0,0,0,1,5,4,3,2,3,3,1,0,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1203,22,3,2853,0,11,1,5,0,0,0,0,2,4,3,2,1,4,3,2,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
260,27,9,2279,1,16,7,2,7,7,0,3,1,3,4,3,1,2,3,4,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
116,51,9,2075,3,23,10,4,4,2,0,3,1,4,4,3,1,4,4,2,2,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
823,36,1,5228,0,15,10,2,9,7,0,5,1,3,3,3,2,2,3,1,1,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
584,33,10,3408,7,13,8,2,4,3,1,3,1,1,1,1,1,4,3,1,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
417,39,1,9613,0,17,19,5,18,10,3,7,1,3,3,4,3,4,3,1,3,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1724,40,8,6516,2,16,18,3,1,0,0,0,1,2,2,3,2,1,3,2,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1627,39,3,3069,0,15,11,3,10,8,0,7,1,2,3,2,2,3,3,4,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
364,28,2,3485,2,11,5,5,0,0,0,0,1,4,1,3,1,3,3,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
20,29,21,9980,1,11,10,1,10,9,8,8,1,4,2,4,3,1,3,3,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
895,31,11,2356,3,19,8,2,6,4,0,2,1,4,4,3,1,4,3,2,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1069,46,1,19627,9,17,23,0,2,2,2,2,1,4,4,3,5,4,3,4,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1746,24,10,2145,0,14,3,2,2,2,2,1,2,3,1,3,1,4,3,4,1,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
155,36,3,2835,5,22,7,2,1,0,0,0,1,2,1,3,1,4,4,1,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
256,34,2,9547,1,17,10,2,10,9,1,9,2,1,4,2,2,3,3,3,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1772,41,9,2289,1,20,5,2,5,3,0,4,1,4,3,3,1,1,4,2,2,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
521,40,2,3448,6,22,20,3,1,0,0,0,1,3,2,2,2,3,4,2,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1333,44,3,2362,4,12,10,4,3,2,1,2,1,3,1,3,1,1,3,3,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
16,31,26,2911,1,17,5,1,5,2,4,3,1,1,1,3,1,3,3,4,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
803,38,2,5980,6,12,17,2,15,7,4,12,2,4,1,4,2,1,3,4,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1097,28,10,3660,3,13,10,4,8,7,1,7,1,3,3,3,2,3,3,4,0,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1336,55,2,19187,4,14,23,5,19,9,9,11,1,2,4,1,5,3,3,4,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
63,35,8,2269,1,19,1,2,1,0,0,1,1,1,4,4,1,4,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
522,54,5,19406,4,11,24,4,4,2,1,2,1,2,1,3,5,1,3,3,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
741,28,1,2216,7,13,10,4,7,7,3,7,1,2,1,1,1,2,3,4,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
808,34,8,6500,5,17,6,1,3,2,1,2,1,2,3,3,2,1,3,2,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1961,38,1,2858,4,14,20,3,1,0,0,0,1,3,1,2,1,1,3,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
315,29,18,2389,1,13,4,3,4,3,0,1,1,1,3,2,1,4,3,3,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
826,35,1,2506,3,13,7,0,2,2,2,2,1,4,4,4,1,3,3,3,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
461,38,15,11510,0,14,12,3,11,10,2,9,1,2,3,2,3,4,3,2,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1996,31,2,3067,0,19,3,1,2,2,1,2,1,2,1,3,1,3,3,3,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
221,28,21,2713,1,11,5,2,5,2,0,2,1,3,3,3,1,4,3,3,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1704,35,2,4930,0,14,6,2,5,4,1,4,2,4,1,2,1,4,3,3,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1501,55,4,4035,0,16,4,2,3,2,1,2,1,4,4,3,2,3,3,2,0,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1556,36,2,2644,3,21,7,3,3,2,1,2,1,4,3,3,1,4,4,4,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1731,47,2,4978,7,11,4,3,1,0,0,0,0,4,3,3,2,2,3,4,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
791,52,19,4258,0,18,5,3,4,3,1,2,0,4,4,3,1,4,3,1,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1905,34,16,2307,1,23,5,2,5,2,3,0,0,4,4,1,1,1,4,2,1,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1436,36,16,5647,4,13,11,3,3,2,0,2,1,4,3,2,2,1,3,1,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
78,32,1,6162,1,22,9,3,9,8,7,8,1,3,1,3,2,4,4,2,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1440,37,5,3500,0,14,7,2,6,5,1,3,0,2,3,4,1,3,3,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
154,36,11,9738,0,14,10,6,9,7,2,8,2,2,2,3,3,4,3,3,1,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1221,36,6,2741,1,14,7,4,7,7,1,7,1,4,3,1,1,3,3,3,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
452,45,8,3697,9,14,12,3,10,9,9,8,1,4,4,3,2,4,3,1,2,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
554,24,1,3202,1,16,6,4,5,3,1,4,1,1,1,3,1,2,3,2,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
332,39,1,2232,7,14,7,1,3,2,1,2,1,4,3,3,1,3,3,3,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
270,42,21,5265,2,16,11,5,5,3,0,2,0,2,3,3,2,3,3,2,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1708,41,6,9241,1,12,10,3,10,8,8,7,1,3,4,3,3,3,3,2,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1472,53,2,16598,4,12,35,2,9,8,8,8,1,3,4,4,4,2,3,2,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
742,36,8,11713,9,14,10,2,8,7,0,5,0,3,1,4,3,1,3,1,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1202,29,15,2168,0,18,6,2,5,4,1,3,1,1,2,1,1,4,3,1,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1162,27,6,2539,1,13,4,0,4,2,2,2,1,3,4,2,1,3,3,3,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1499,30,1,2064,0,21,6,3,5,3,1,3,1,3,3,3,1,3,4,1,1,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
682,53,1,8381,7,20,18,2,14,7,8,10,1,1,4,3,2,1,4,4,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1148,42,29,4272,4,19,16,3,1,0,0,0,1,3,2,1,2,4,3,1,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
319,42,4,19232,1,11,22,3,22,17,11,15,1,2,3,3,5,4,3,4,0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
339,34,2,5957,6,13,13,3,11,9,5,9,1,4,4,2,2,1,3,2,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
665,44,1,5985,4,11,10,1,2,2,0,2,1,4,1,2,2,3,3,2,0,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
994,29,10,2404,6,20,3,5,0,0,0,0,1,3,4,2,1,1,4,3,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1799,28,1,2044,1,11,5,6,5,3,0,3,1,3,3,3,1,4,3,3,1,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
924,36,14,6586,0,17,17,2,16,8,4,11,1,1,3,3,2,4,3,1,1,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
469,29,2,4649,1,14,4,3,4,3,0,2,0,3,4,3,2,3,3,1,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1256,49,4,18711,2,13,23,2,1,0,0,0,1,2,1,2,5,3,3,3,1,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1396,32,2,4078,0,13,4,3,3,2,1,2,1,1,3,3,2,2,3,1,3,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
932,39,6,2404,7,21,8,2,2,2,2,2,1,3,4,3,1,1,4,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
974,29,20,2157,1,15,3,5,3,1,0,2,2,3,3,3,1,4,3,2,1,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
8,32,2,3068,0,13,8,2,7,7,3,6,2,2,4,3,1,4,3,3,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1751,27,8,3445,1,11,6,5,6,2,1,4,1,3,3,3,1,4,3,3,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1417,26,7,3578,0,12,8,2,7,7,0,7,1,3,3,4,1,1,3,4,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1204,46,2,17048,8,23,28,2,26,15,15,9,1,3,3,3,4,1,4,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
641,26,28,6272,1,20,6,5,5,3,1,4,1,2,1,3,2,2,4,4,2,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1763,30,16,5294,3,16,10,3,7,0,1,7,1,3,3,4,2,3,3,3,1,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
298,41,6,13591,3,18,16,3,1,0,0,0,1,3,4,3,3,4,3,3,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1527,46,3,16606,8,12,23,2,13,12,5,1,1,3,3,3,4,2,3,4,1,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1492,35,7,2404,1,13,1,3,1,0,0,0,1,1,4,3,1,3,3,1,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
500,51,14,4936,4,11,18,2,7,7,0,7,1,2,3,3,2,4,3,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1022,48,6,4240,2,13,19,0,2,2,2,2,1,3,1,2,2,3,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1258,48,2,2559,5,11,7,4,1,0,0,0,1,2,4,4,1,2,3,3,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
22,22,16,2935,1,13,1,2,1,0,0,0,0,2,4,4,1,4,3,2,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
233,27,17,3058,0,16,6,3,5,2,1,1,1,3,3,3,1,2,3,4,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1543,37,13,4285,1,17,10,2,10,8,3,7,1,3,1,3,2,4,3,1,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
945,48,20,2259,4,17,13,2,0,0,0,0,1,4,4,3,1,3,3,1,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
250,53,13,4450,1,11,5,3,4,2,1,3,1,2,4,4,2,1,3,3,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1171,42,4,5155,7,13,9,3,6,4,1,5,1,4,2,3,2,1,3,4,0,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
33,32,16,3919,1,22,10,5,10,2,6,7,2,1,2,1,1,1,4,2,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1787,37,9,4189,1,14,5,2,5,2,0,3,1,2,2,2,2,2,3,1,2,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
401,26,4,5828,1,12,8,0,8,7,7,4,1,4,4,2,2,4,3,2,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1409,52,8,2950,9,13,12,2,5,4,0,4,1,4,3,3,1,1,3,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
193,38,3,4317,3,20,19,2,3,2,2,2,1,5,4,3,2,3,4,2,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
